StationID,time,lat,lon,Wave_Height_Significant,Wave_Maximum_Height,Wave_Peak_Period,Wave_Mean_Period,Wind_Speed,Wind_Gust_Speed,Wind_Direction,Air_Pressure,Sea_Temperature,Current_Speed
Vector_IHMT_FB_TC,2026-05-29 02:00:00,24.303317,120.481933,0.4,,5.2,,,,,,,0.43
Vector_IHMT_FB_TC,2026-05-29 03:00:00,24.303317,120.481933,0.4,,5.2,,,,,,,0.35
Vector_IHMT_FB_TC,2026-05-29 04:00:00,24.303317,120.481933,0.4,,5.5,,,,,,,0.47
Vector_IHMT_FB_TC,2026-05-29 05:00:00,24.303317,120.481933,0.3,,6.4,,,,,,,0.13
Vector_IHMT_FB_TC,2026-05-29 06:00:00,24.303317,120.481933,0.4,,4.9,,,,,,,0.44
Vector_IHMT_FB_TC,2026-05-29 07:00:00,24.303317,120.481933,0.4,,6,,,,,,,0.18
Vector_IHMT_FB_TC,2026-05-29 08:00:00,24.303317,120.481933,0.4,,5.7,,,,,,,0.06
Vector_IHMT_FB_TC,2026-05-29 09:00:00,24.303317,120.481933,0.4,,5.4,,,,,,,0.12
Vector_IHMT_FB_TC,2026-05-29 10:00:00,24.303317,120.481933,0.4,,5.2,,,,,,,0.05
Vector_IHMT_FB_TC,2026-05-29 11:00:00,24.303317,120.481933,0.5,,4.6,,,,,,,0.16
Vector_IHMT_FB_TC,2026-05-29 12:00:00,24.303317,120.481933,0.7,,3.2,,,,,,,0.29
Vector_IHMT_FB_TC,2026-05-29 13:00:00,24.303317,120.481933,0.9,,3.8,,,,,,,0.32
Vector_IHMT_FB_TC,2026-05-29 14:00:00,24.303317,120.481933,1.3,,4.8,,,,,,,0.22
Vector_IHMT_FB_TC,2026-05-29 15:00:00,24.303317,120.481933,1.7,,5.4,,,,,,,0.26
Vector_IHMT_FB_TC,2026-05-29 16:00:00,24.303317,120.481933,2.2,,6,,,,,,,0.19
Vector_IHMT_FB_TC,2026-05-29 17:00:00,24.303317,120.481933,2,,6.4,,,,,,,0.28
Vector_IHMT_FB_TC,2026-05-29 18:00:00,24.303317,120.481933,2,,6.7,,,,,,,0.2
Vector_IHMT_FB_TC,2026-05-29 19:00:00,24.303317,120.481933,1.6,,6.9,,,,,,,0.22
Vector_IHMT_FB_TC,2026-05-29 20:00:00,24.303317,120.481933,1.7,,6.6,,,,,,,0.24
Vector_IHMT_FB_TC,2026-05-29 21:00:00,24.303317,120.481933,1.5,,6.6,,,,,,,0.31
Vector_IHMT_FB_TC,2026-05-29 22:00:00,24.303317,120.481933,1.4,,6.5,,,,,,,0.35
Vector_IHMT_FB_TC,2026-05-29 23:00:00,24.303317,120.481933,1.2,,6.2,,,,,,,0.4
Vector_IHMT_FB_TC,2026-05-30 00:00:00,24.303317,120.481933,1.3,,6.1,,,,,,,0.33
Vector_IHMT_FB_TC,2026-05-30 01:00:00,24.303317,120.481933,1.2,,6,,,,,,,0.22
Vector_IHMT_FB_TC,2026-05-30 02:00:00,24.303317,120.481933,1.3,,6.2,,,,,,,0.18
Vector_IHMT_FB_TC,2026-05-30 03:00:00,24.303317,120.481933,1.3,,6,,,,,,,0.16
Vector_IHMT_FB_TC,2026-05-30 04:00:00,24.303317,120.481933,1.2,,6.2,,,,,,,0.09
Vector_IHMT_FB_TC,2026-05-30 05:00:00,24.303317,120.481933,1.3,,6.5,,,,,,,0.2
Vector_IHMT_FB_TC,2026-05-30 06:00:00,24.303317,120.481933,1.3,,6.5,,,,,,,0.28
Vector_IHMT_FB_TC,2026-05-30 07:00:00,24.303317,120.481933,1.5,,6.5,,,,,,,0.21
Vector_IHMT_FB_TC,2026-05-30 08:00:00,24.303317,120.481933,1.4,,6.6,,,,,,,0.12
Vector_IHMT_FB_TC,2026-05-30 09:00:00,24.303317,120.481933,1.4,,6.3,,,,,,,0.13
Vector_IHMT_FB_TC,2026-05-30 10:00:00,24.303317,120.481933,1.4,,6.6,,,,,,,0.12
Vector_IHMT_FB_TC,2026-05-30 11:00:00,24.303317,120.481933,2,,6.6,,,,,,,0.19
Vector_IHMT_FB_TC,2026-05-30 12:00:00,24.303317,120.481933,2,,6.7,,,,,,,0.21
Vector_IHMT_FB_TC,2026-05-30 13:00:00,24.303317,120.481933,1.9,,6.8,,,,,,,0.3
Vector_IHMT_FB_TC,2026-05-30 14:00:00,24.303317,120.481933,1.9,,7,,,,,,,0.27
Vector_IHMT_FB_TC,2026-05-30 15:00:00,24.303317,120.481933,2.1,,7,,,,,,,0.25
Vector_IHMT_FB_TC,2026-05-30 16:00:00,24.303317,120.481933,2,,6.6,,,,,,,0.32
Vector_IHMT_FB_TC,2026-05-30 17:00:00,24.303317,120.481933,2,,6.8,,,,,,,0.28
Vector_IHMT_FB_TC,2026-05-30 18:00:00,24.303317,120.481933,2.2,,6.9,,,,,,,0.21
Vector_IHMT_FB_TC,2026-05-30 19:00:00,24.303317,120.481933,2.2,,7,,,,,,,0.26
Vector_IHMT_FB_TC,2026-05-30 20:00:00,24.303317,120.481933,2.1,,6.9,,,,,,,0.4
Vector_IHMT_FB_TC,2026-05-30 21:00:00,24.303317,120.481933,1.9,,6.8,,,,,,,0.4
Vector_IHMT_FB_TC,2026-05-30 22:00:00,24.303317,120.481933,1.9,,6.7,,,,,,,0.39
Vector_IHMT_FB_TC,2026-05-30 23:00:00,24.303317,120.481933,1.6,,6.6,,,,,,,0.29
Vector_IHMT_FB_TC,2026-05-31 00:00:00,24.303317,120.481933,1.7,,6.3,,,,,,,0.32
Vector_IHMT_FB_TC,2026-05-31 01:00:00,24.303317,120.481933,1.7,,6.4,,,,,,,0.26
Vector_IHMT_FB_TC,2026-05-31 02:00:00,24.303317,120.481933,1.6,,6.6,,,,,,,0.27
Vector_NAMR_FB_31A0005,2026-07-20 00:00:00,25.14255,121.8115,0.3,,5.9,,1.13,1.41,65.7,1006.7,26.42,0.03
Vector_NAMR_FB_31A0005,2026-07-20 01:00:00,25.14255,121.8115,0.2,,5.6,,1.61,1.89,217.8,1006.4,26.87,0.08
Vector_NAMR_FB_31A0005,2026-07-20 02:00:00,25.14255,121.8115,0.2,,5.6,,2.87,3.34,215,1006.6,26.89,0.07
Vector_NAMR_FB_31A0005,2026-07-20 03:00:00,25.14255,121.8115,0.2,,5.6,,4.44,5.43,59.5,1006.7,26.43,0.04
Vector_NAMR_FB_31A0005,2026-07-20 04:00:00,25.14255,121.8115,0.2,,5.4,,2.77,3.06,34.6,1006.8,26.49,0.08
Vector_NAMR_FB_31A0005,2026-07-20 05:00:00,25.14255,121.8115,0.2,,6.7,,2.31,3.12,325.9,1006.8,26.49,0.1
Vector_NAMR_FB_31A0005,2026-07-20 06:00:00,25.14255,121.8115,0.2,,5.6,,2.29,3.31,14.9,1007.2,26.27,0.1
Vector_NAMR_FB_31A0005,2026-07-20 07:00:00,25.14255,121.8115,0.2,,6.8,,4.43,5.45,58.2,1007.3,26.53,0.04
Vector_NAMR_FB_31A0005,2026-07-20 08:00:00,25.14255,121.8115,0.2,,7.4,,1.68,2.12,248.4,1007.4,26.39,0.09
Vector_NAMR_FB_31A0005,2026-07-20 09:00:00,25.14255,121.8115,0.2,,5.8,,1.86,2.24,327.3,1007.7,26.49,0.08
Vector_NAMR_FB_31A0005,2026-07-20 10:00:00,25.14255,121.8115,0.2,,4.9,,1.28,1.62,266.6,1007.8,26.68,0.08
Vector_NAMR_FB_31A0005,2026-07-20 11:00:00,25.14255,121.8115,0.2,,4.6,,2.58,2.82,46.4,1007.6,26.78,0.04
Vector_NAMR_FB_31A0005,2026-07-20 12:00:00,25.14255,121.8115,0.2,,4.3,,3.21,3.83,72.8,1007.1,26.79,0.02
Vector_NAMR_FB_31A0005,2026-07-20 13:00:00,25.14255,121.8115,0.2,,7.3,,1.78,2.25,117.4,1007,26.72,0.01
Vector_NAMR_FB_31A0005,2026-07-20 14:00:00,25.14255,121.8115,0.2,,5.7,,2.86,3.3,110.4,1006.9,26.83,0.04
Vector_NAMR_FB_31A0005,2026-07-20 15:00:00,25.14255,121.8115,0.2,,4.7,,5.02,5.54,349.4,1006.5,26.77,0.05
Vector_NAMR_FB_31A0005,2026-07-20 16:00:00,25.14255,121.8115,0.3,,6.4,,2.08,2.41,59.2,1006.2,26.59,0.04
Vector_NAMR_FB_31A0005,2026-07-20 17:00:00,25.14255,121.8115,0.2,,5.2,,1.92,2.55,91.6,1006.9,26.03,0.08
Vector_NAMR_FB_31A0005,2026-07-20 18:00:00,25.14255,121.8115,0.2,,7.2,,1.6,1.76,145.5,1007.5,25.94,0.02
Vector_NAMR_FB_31A0005,2026-07-20 19:00:00,25.14255,121.8115,0.2,,5.9,,1.6,2.02,49.6,1007.9,26.13,0.03
Vector_NAMR_FB_31A0005,2026-07-20 20:00:00,25.14255,121.8115,0.2,,4.5,,3.01,3.73,101.8,1008.4,26.18,0.07
Vector_NAMR_FB_31A0005,2026-07-20 21:00:00,25.14255,121.8115,0.3,,4.6,,2.04,2.97,99.7,1008.6,26.13,0.08
Vector_NAMR_FB_31A0005,2026-07-20 22:00:00,25.14255,121.8115,0.2,,6.5,,0.84,1.21,185.9,1009.1,26.14,0.01
Vector_NAMR_FB_31A0005,2026-07-20 23:00:00,25.14255,121.8115,0.2,,8.8,,1.28,1.58,306.9,1008.9,25.9,0.06
Vector_NAMR_FB_31A0005,2026-07-21 00:00:00,25.14255,121.8115,0.2,,6.8,,2.67,3.03,358.4,1008.5,25.96,0.06
Vector_NAMR_FB_31A0005,2026-07-21 01:00:00,25.14255,121.8115,0.2,,6.8,,1.82,2.09,116.3,1008,26.43,0.09
Vector_NAMR_FB_31A0005,2026-07-21 02:00:00,25.14255,121.8115,0.2,,6.1,,1.46,1.95,156.5,1008,26.62,0.09
Vector_NAMR_FB_31A0005,2026-07-21 03:00:00,25.14255,121.8115,0.2,,6.7,,3.58,4.15,199.4,1007.8,26.76,0.08
Vector_NAMR_FB_31A0005,2026-07-21 04:00:00,25.14255,121.8115,0.2,,5.1,,4.68,5.95,175.1,1008.2,26.61,0.04
Vector_NAMR_FB_31A0005,2026-07-21 05:00:00,25.14255,121.8115,0.2,,5.2,,5.49,6.64,176,1008.3,26.64,0.04
Vector_NAMR_FB_31A0005,2026-07-21 06:00:00,25.14255,121.8115,0.2,,5.9,,4.29,5.97,52.8,1008.8,26.62,0.02
Vector_NAMR_FB_31A0005,2026-07-21 07:00:00,25.14255,121.8115,0.2,,9.4,,5.02,6.64,28.7,1009.2,26.68,0.07
Vector_NAMR_FB_31A0005,2026-07-21 08:00:00,25.14255,121.8115,0.2,,5.2,,3.29,4.77,81.7,1009.4,26.61,0.11
Vector_NAMR_FB_31A0005,2026-07-21 09:00:00,25.14255,121.8115,0.2,,6.3,,3.81,5.75,68,1009.4,26.66,0.08
Vector_NAMR_FB_31A0005,2026-07-21 10:00:00,25.14255,121.8115,0.2,,6.6,,4.85,7.59,67.9,1008.9,26.74,0.08
Vector_NAMR_FB_31A0005,2026-07-21 11:00:00,25.14255,121.8115,0.2,,8.8,,3.38,5.6,335,1008.5,26.8,0.02
Vector_NAMR_FB_31A0005,2026-07-21 12:00:00,25.14255,121.8115,0.2,,9.3,,6.71,7.25,56.6,1008.5,26.7,0.02
Vector_NAMR_FB_31A0005,2026-07-21 13:00:00,25.14255,121.8115,0.3,,9.1,,6.49,7.79,11.2,1008.2,26.9,0.02
Vector_NAMR_FB_31A0005,2026-07-21 14:00:00,25.14255,121.8115,0.3,,3.2,,5.81,7.39,13.1,1007.9,26.96,0.01
Vector_NAMR_FB_31A0005,2026-07-21 15:00:00,25.14255,121.8115,0.3,,3.3,,4.77,5.76,39.3,1007.8,27.22,0.05
Vector_NAMR_FB_31A0005,2026-07-21 16:00:00,25.14255,121.8115,0.2,,2.9,,4.18,4.96,185.2,1008.5,26.7,0.01
Vector_NAMR_FB_31A0005,2026-07-21 17:00:00,25.14255,121.8115,0.2,,5.6,,6.16,7.1,0.4,1008.4,26.93,0.06
Vector_NAMR_FB_31A0005,2026-07-21 18:00:00,25.14255,121.8115,0.2,,5.2,,2.87,3.91,21.7,1009,26.92,0.02
Vector_NAMR_FB_31A0005,2026-07-21 19:00:00,25.14255,121.8115,0.2,,5.4,,1.55,2.5,285.6,1009.4,26.82,0.03
Vector_NAMR_FB_31A0005,2026-07-21 20:00:00,25.14255,121.8115,0.2,,9.7,,2.22,2.8,52.3,1009.4,26.9,0.01
Vector_NAMR_FB_31A0005,2026-07-21 21:00:00,25.14255,121.8115,0.2,,9.7,,2.85,4.94,301.4,1009.4,26.71,0.03
Vector_NAMR_FB_31A0005,2026-07-21 22:00:00,25.14255,121.8115,0.2,,4.9,,3.97,5.06,3.7,1010.1,26.59,0.04
Vector_NAMR_FB_31A0005,2026-07-21 23:00:00,25.14255,121.8115,0.2,,4.3,,1.9,2.87,30.8,1009.9,26.63,0.06
Vector_NAMR_FB_31A0005,2026-07-22 00:00:00,25.14255,121.8115,0.2,,8,,2.42,3.45,15.2,1009.3,26.56,0.02
Vector_NAMR_FB_31A0005,2026-07-22 01:00:00,25.14255,121.8115,0.2,,9.7,,2.88,4.28,162.6,1009.1,26.24,0.03
Vector_NAMR_FB_31A0005,2026-07-22 02:00:00,25.14255,121.8115,0.2,,9.7,,4.06,5.11,183.1,1008.6,26.44,0.07
Vector_NAMR_FB_31A0005,2026-07-22 03:00:00,25.14255,121.8115,0.2,,8.6,,1.82,2.07,266.6,1008.5,26.62,0.06
Vector_NAMR_FB_31A0005,2026-07-22 04:00:00,25.14255,121.8115,0.2,,7.8,,3.07,3.69,209.5,1008.9,26.73,0.06
Vector_NAMR_FB_31A0005,2026-07-22 05:00:00,25.14255,121.8115,0.2,,9.7,,3.68,4.55,177.5,1009,26.52,0.06
Vector_NAMR_FB_31A0005,2026-07-22 06:00:00,25.14255,121.8115,0.2,,9.3,,2.33,2.84,76.4,1009.7,26.54,0.03
Vector_NAMR_FB_31A0005,2026-07-22 07:00:00,25.14255,121.8115,0.2,,8.1,,2.72,4.35,56.6,1009.9,26.65,0.05
Vector_NAMR_FB_31A0005,2026-07-22 08:00:00,25.14255,121.8115,0.2,,9,,6.03,7.97,59.4,1009.8,26.59,0.06
Vector_NAMR_FB_31A0005,2026-07-22 09:00:00,25.14255,121.8115,0.2,,9.4,,4.3,6.26,68.8,1009.9,26.67,0.05
Vector_NAMR_FB_31A0005,2026-07-22 10:00:00,25.14255,121.8115,0.2,,8.6,,2.41,3.78,72.9,1009.6,26.77,0.06
Vector_NAMR_FB_31A0005,2026-07-22 11:00:00,25.14255,121.8115,0.2,,8.8,,4.35,4.96,320.4,1009.8,26.86,0.1
Vector_NAMR_FB_31A0005,2026-07-22 12:00:00,25.14255,121.8115,0.2,,9.1,,4.68,5.46,297.8,1009.4,27.02,0.09
Vector_NAMR_FB_31A0005,2026-07-22 13:00:00,25.14255,121.8115,0.2,,7.9,,4.92,5.75,326.6,1009.1,27.34,0.05
Vector_NAMR_FB_31A0005,2026-07-22 14:00:00,25.14255,121.8115,0.2,,8.5,,5.16,6.04,349.9,1008.5,28.51,0.06
Vector_NAMR_FB_31A0005,2026-07-22 15:00:00,25.14255,121.8115,0.2,,8,,6.12,7.2,356.3,1008.4,28.17,0.08
Vector_NAMR_FB_DongjiNew,2026-07-20 01:00:00,23.23833,119.66411,1.5,,9.2,,99.99,0.01,180.5,600,,
Vector_NAMR_FB_DongjiNew,2026-07-20 02:00:00,23.23833,119.66411,1.5,,9.2,,99.99,0.02,180.6,600,,
Vector_NAMR_FB_DongjiNew,2026-07-20 06:00:00,23.23833,119.66411,1.5,,9.2,,0.02,0.19,359.9,600,,
Vector_NAMR_FB_DongjiNew,2026-07-20 07:00:00,23.23833,119.66411,1.5,,9.2,,0,0.03,179.8,600,,
Vector_NAMR_FB_DongjiNew,2026-07-20 12:00:00,23.23833,119.66411,1.5,,9.2,,99.99,0.03,181,600,,
Vector_NAMR_FB_DongjiNew,2026-07-20 13:00:00,23.23833,119.66411,1.5,,9.2,,99.99,0.03,180.7,600,,
Vector_NAMR_FB_DongjiNew,2026-07-20 18:00:00,23.23833,119.66411,1.5,,9.2,,99.99,0.06,180.8,600,,
Vector_NAMR_FB_DongjiNew,2026-07-20 19:00:00,23.23833,119.66411,1.5,,9.2,,99.99,0.02,180.6,600,,
Vector_NAMR_FB_DongjiNew,2026-07-20 23:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.04,177.4,600,,
Vector_NAMR_FB_DongjiNew,2026-07-21 00:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.03,180.8,600,,
Vector_NAMR_FB_DongjiNew,2026-07-21 02:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.03,180.3,600,,
Vector_NAMR_FB_DongjiNew,2026-07-21 03:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.03,180.5,600,,
Vector_NAMR_FB_DongjiNew,2026-07-21 07:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.04,180.5,600,,
Vector_NAMR_FB_DongjiNew,2026-07-21 08:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.07,181,600,,
Vector_NAMR_FB_DongjiNew,2026-07-21 11:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.05,181,600,,
Vector_NAMR_FB_DongjiNew,2026-07-21 12:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.04,180.9,600,,
Vector_NAMR_FB_DongjiNew,2026-07-21 14:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.05,175.9,600,,
Vector_NAMR_FB_DongjiNew,2026-07-21 15:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.08,180.2,600,,
Vector_NAMR_FB_DongjiNew,2026-07-21 20:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.03,179.4,600,,
Vector_NAMR_FB_DongjiNew,2026-07-21 21:00:00,23.23833,119.66411,0.7,,5.5,,99.99,0.04,181,600,,
Vector_NAMR_FB_DongjiNew,2026-07-22 03:00:00,23.23833,119.66411,0.6,,7.4,,3.77,4.49,243.5,1009,,
Vector_NAMR_FB_DongjiNew,2026-07-22 04:00:00,23.23833,119.66411,0.6,,7.2,,2.4,3.63,249.1,1009.2,,
Vector_NAMR_FB_DongjiNew,2026-07-22 05:00:00,23.23833,119.66411,0.6,,6.8,,3.22,3.9,265.8,1009.2,,
Vector_NAMR_FB_DongjiNew,2026-07-22 06:00:00,23.23833,119.66411,0.5,,7.4,,2.93,3.29,259.6,1009.8,,
Vector_NAMR_FB_DongjiNew,2026-07-22 07:00:00,23.23833,119.66411,0.5,,7.5,,2.98,3.55,261.7,1010.3,,
Vector_NAMR_FB_DongjiNew,2026-07-22 08:00:00,23.23833,119.66411,0.5,,7.2,,3.05,3.43,254.1,1010.6,,
Vector_NAMR_FB_DongjiNew,2026-07-22 09:00:00,23.23833,119.66411,0.5,,6.9,,2.07,2.41,247.4,1010.7,,
Vector_CWB_FB_46761F,2026-07-20 00:00:00,23.1332,121.4206,0.3,,,4.2,,,,,29,
Vector_CWB_FB_46761F,2026-07-20 01:00:00,23.1332,121.4206,0.3,,,4.7,,,,,28.8,
Vector_CWB_FB_46761F,2026-07-20 02:00:00,23.1332,121.4206,0.3,,,4.9,,,,,28.7,
Vector_CWB_FB_46761F,2026-07-20 03:00:00,23.1332,121.4206,0.2,,,5,,,,,28.7,
Vector_CWB_FB_46761F,2026-07-20 04:00:00,23.1332,121.4206,0.2,,,4.9,,,,,28.7,
Vector_CWB_FB_46761F,2026-07-20 05:00:00,23.1332,121.4206,0.2,,,4.7,,,,,28.6,
Vector_CWB_FB_46761F,2026-07-20 06:00:00,23.1332,121.4206,0.2,,,4.6,,,,,28.5,
Vector_CWB_FB_46761F,2026-07-20 07:00:00,23.1332,121.4206,0.2,,,4.5,,,,,28.5,
Vector_CWB_FB_46761F,2026-07-20 08:00:00,23.1332,121.4206,0.3,,,4.3,,,,,28.6,
Vector_CWB_FB_46761F,2026-07-20 09:00:00,23.1332,121.4206,0.3,,,4.5,,,,,28.9,
Vector_CWB_FB_46761F,2026-07-20 10:00:00,23.1332,121.4206,0.3,,,4.1,,,,,29.1,
Vector_CWB_FB_46761F,2026-07-20 11:00:00,23.1332,121.4206,0.3,,,4.3,,,,,29.2,
Vector_CWB_FB_46761F,2026-07-20 12:00:00,23.1332,121.4206,0.3,,,4.8,,,,,29.2,
Vector_CWB_FB_46761F,2026-07-20 13:00:00,23.1332,121.4206,0.3,,,5,,,,,29.3,
Vector_CWB_FB_46761F,2026-07-20 14:00:00,23.1332,121.4206,0.3,,,5.2,,,,,30.1,
Vector_CWB_FB_46761F,2026-07-20 15:00:00,23.1332,121.4206,0.3,,,4.5,,,,,29.9,
Vector_CWB_FB_46761F,2026-07-20 16:00:00,23.1332,121.4206,0.3,,,4.6,,,,,29.6,
Vector_CWB_FB_46761F,2026-07-20 17:00:00,23.1332,121.4206,0.3,,,3.6,,,,,29,
Vector_CWB_FB_46761F,2026-07-20 18:00:00,23.1332,121.4206,0.4,,,2.9,,,,,28.6,
Vector_CWB_FB_46761F,2026-07-20 19:00:00,23.1332,121.4206,0.4,,,3.1,,,,,28.9,
Vector_CWB_FB_46761F,2026-07-20 20:00:00,23.1332,121.4206,0.5,,,3.2,,,,,29.3,
Vector_CWB_FB_46761F,2026-07-20 21:00:00,23.1332,121.4206,0.4,,,3.2,,,,,28.6,
Vector_CWB_FB_46761F,2026-07-20 22:00:00,23.1332,121.4206,0.5,,,3.1,,,,,28.8,
Vector_CWB_FB_46761F,2026-07-20 23:00:00,23.1332,121.4206,0.4,,,3,,,,,28.9,
Vector_CWB_FB_46761F,2026-07-21 00:00:00,23.1332,121.4206,0.3,,,3.4,,,,,29,
Vector_CWB_FB_46761F,2026-07-21 01:00:00,23.1332,121.4206,0.3,,,3.6,,,,,29.1,
Vector_CWB_FB_46761F,2026-07-21 02:00:00,23.1332,121.4206,0.3,,,4.3,,,,,29,
Vector_CWB_FB_46761F,2026-07-21 03:00:00,23.1332,121.4206,0.3,,,4.8,,,,,28.9,
Vector_CWB_FB_46761F,2026-07-21 04:00:00,23.1332,121.4206,0.2,,,5.3,,,,,28.9,
Vector_CWB_FB_46761F,2026-07-21 05:00:00,23.1332,121.4206,0.3,,,5.1,,,,,28.7,
Vector_CWB_FB_46761F,2026-07-21 06:00:00,23.1332,121.4206,0.3,,,5.1,,,,,28.7,
Vector_CWB_FB_46761F,2026-07-21 07:00:00,23.1332,121.4206,0.3,,,5.2,,,,,28.8,
Vector_CWB_FB_46761F,2026-07-21 08:00:00,23.1332,121.4206,0.3,,,5.1,,,,,28.9,
Vector_CWB_FB_46761F,2026-07-21 09:00:00,23.1332,121.4206,0.3,,,5.1,,,,,28.9,
Vector_CWB_FB_46761F,2026-07-21 10:00:00,23.1332,121.4206,0.3,,,5.2,,,,,28.9,
Vector_CWB_FB_46761F,2026-07-21 11:00:00,23.1332,121.4206,0.3,,,4.7,,,,,29.2,
Vector_CWB_FB_46761F,2026-07-21 12:00:00,23.1332,121.4206,0.3,,,4.8,,,,,29.3,
Vector_CWB_FB_46761F,2026-07-21 13:00:00,23.1332,121.4206,0.3,,,4.5,,,,,29.7,
Vector_CWB_FB_46761F,2026-07-21 14:00:00,23.1332,121.4206,0.3,,,4.3,,,,,29.9,
Vector_CWB_FB_46761F,2026-07-21 15:00:00,23.1332,121.4206,0.3,,,3.8,,,,,29.7,
Vector_CWB_FB_46761F,2026-07-21 16:00:00,23.1332,121.4206,0.4,,,3.7,,,,,29.6,
Vector_CWB_FB_46761F,2026-07-21 17:00:00,23.1332,121.4206,0.3,,,3.8,,,,,29.4,
Vector_CWB_FB_46761F,2026-07-21 18:00:00,23.1332,121.4206,0.3,,,3.2,,,,,29.2,
Vector_CWB_FB_46761F,2026-07-21 19:00:00,23.1332,121.4206,0.4,,,2.8,,,,,29.1,
Vector_CWB_FB_46761F,2026-07-21 20:00:00,23.1332,121.4206,0.5,,,3.2,,,,,29.2,
Vector_CWB_FB_46761F,2026-07-21 21:00:00,23.1332,121.4206,0.5,,,3.1,,,,,29,
Vector_CWB_FB_46761F,2026-07-21 22:00:00,23.1332,121.4206,0.4,,,3.5,,,,,28.9,
Vector_CWB_FB_46761F,2026-07-21 23:00:00,23.1332,121.4206,0.4,,,3.6,,,,,28.8,
Vector_CWB_FB_46761F,2026-07-22 00:00:00,23.1332,121.4206,0.4,,,3.8,,,,,29.1,
Vector_CWB_FB_46761F,2026-07-22 01:00:00,23.1332,121.4206,0.3,,,4,,,,,29.1,
Vector_CWB_FB_46761F,2026-07-22 02:00:00,23.1332,121.4206,0.3,,,4.2,,,,,29,
Vector_CWB_FB_46761F,2026-07-22 03:00:00,23.1332,121.4206,0.3,,,4,,,,,29.1,
Vector_CWB_FB_46761F,2026-07-22 04:00:00,23.1332,121.4206,0.3,,,3.9,,,,,29.1,
Vector_CWB_FB_46761F,2026-07-22 05:00:00,23.1332,121.4206,0.3,,,3.9,,,,,28.9,
Vector_CWB_FB_46761F,2026-07-22 06:00:00,23.1332,121.4206,0.3,,,4.3,,,,,28.9,
Vector_CWB_FB_46761F,2026-07-22 07:00:00,23.1332,121.4206,0.3,,,5,,,,,28.8,
Vector_CWB_FB_46761F,2026-07-22 08:00:00,23.1332,121.4206,0.3,,,5,,,,,28.8,
Vector_CWB_FB_46761F,2026-07-22 09:00:00,23.1332,121.4206,0.3,,,5,,,,,29.2,
Vector_CWB_FB_46761F,2026-07-22 10:00:00,23.1332,121.4206,0.3,,,4.7,,,,,29.3,
Vector_CWB_FB_46761F,2026-07-22 11:00:00,23.1332,121.4206,0.3,,,5.2,,,,,29.5,
Vector_CWB_FB_46761F,2026-07-22 12:00:00,23.1332,121.4206,0.2,,,4.8,,,,,29.6,
Vector_CWB_FB_46699A,2026-07-20 00:00:00,24.0311,121.6325,0.3,,,4.7,0.2,,122,1006.4,29.3,0.12
Vector_CWB_FB_46699A,2026-07-20 01:00:00,24.0311,121.6325,0.3,,,4.5,1.5,,220,1006.2,28.9,0.03
Vector_CWB_FB_46699A,2026-07-20 02:00:00,24.0311,121.6325,0.3,,,4.8,2.2,,225,1006.3,28.5,0.03
Vector_CWB_FB_46699A,2026-07-20 03:00:00,24.0311,121.6325,0.3,,,4.9,,,,1006.4,29.5,0.03
Vector_CWB_FB_46699A,2026-07-20 04:00:00,24.0311,121.6325,0.3,,,4.7,2.1,,230,1006.6,28.5,0.04
Vector_CWB_FB_46699A,2026-07-20 05:00:00,24.0311,121.6325,0.3,,,4.7,1.5,,250,1006.5,29.3,0.01
Vector_CWB_FB_46699A,2026-07-20 06:00:00,24.0311,121.6325,0.3,,,4.8,2.2,,245,1007,28.9,0.1
Vector_CWB_FB_46699A,2026-07-20 07:00:00,24.0311,121.6325,0.3,,,5.2,1.6,,240,1007.2,29.5,0.21
Vector_CWB_FB_46699A,2026-07-20 08:00:00,24.0311,121.6325,0.3,,,5.2,,,,1007,29.2,0.18
Vector_CWB_FB_46699A,2026-07-20 09:00:00,24.0311,121.6325,0.3,,,5.1,,,,1007.4,29.5,0.19
Vector_CWB_FB_46699A,2026-07-20 10:00:00,24.0311,121.6325,0.3,,,5.1,2.1,,121,1007.6,29.7,0.19
Vector_CWB_FB_46699A,2026-07-20 11:00:00,24.0311,121.6325,0.4,,,5.3,2.2,,86,1007.2,29.5,0.24
Vector_CWB_FB_46699A,2026-07-20 12:00:00,24.0311,121.6325,0.4,,,4.9,2.4,,93,1006.6,29.6,0.18
Vector_CWB_FB_46699A,2026-07-20 13:00:00,24.0311,121.6325,0.4,,,4.5,2.4,,84,1006.6,29.8,0.15
Vector_CWB_FB_46699A,2026-07-20 14:00:00,24.0311,121.6325,0.5,,,4.1,2,,59,1006.4,29.9,0.04
