target_zh,scientificName,vernacularName,class,decimalLatitude,decimalLongitude,eventDate,year,month,depth_m,individualCount,source
叫姑魚,"Pennahia pawak (Linnaeus, 1940)",,,24.277,120.477,2019-11-16,2019,11,,1,GBIF
叫姑魚,"Pennahia pawak (Linnaeus, 1940)",,,23.986,120.262,2019-11-17,2019,11,,1,GBIF
叫姑魚,"Pennahia pawak (Linnaeus, 1940)",,,23.953,120.209,2019-11-17,2019,11,,1,GBIF
叫姑魚,"Pennahia pawak (Linnaeus, 1940)",,,23.653,120.029,2019-11-17,2019,11,,1,GBIF
叫姑魚,"Pennahia pawak (Linnaeus, 1940)",,,23.638,120.064,2019-11-17,2019,11,,1,GBIF
叫姑魚,"Pennahia pawak (Linnaeus, 1940)",,,24.273,120.437,2019-11-17,2019,11,,1,GBIF
叫姑魚,"Pennahia pawak (Linnaeus, 1940)",,,24.0445,120.2783,2018-12-20,2018,12,,1,GBIF
叫姑魚,"Pennahia pawak (Linnaeus, 1940)",,,24.0993,119.9964,2018-12-20,2018,12,,1,GBIF
叫姑魚,"Pennahia pawak (Linnaeus, 1940)",,,24.9333,121.9,2017-02-23,2017,2,,1,GBIF
叫姑魚,"Pennahia pawak (Linnaeus, 1940)",,,24.0457,120.2786,2017-07-05,2017,7,,1,GBIF
叫姑魚,"Pennahia pawak (Linnaeus, 1940)",,,24.0447,120.2713,2017-09-12,2017,9,,1,GBIF
叫姑魚,Pennahia sp.,,Actinopterygii,24.25,120.52,2005-04-29,2005,4,,1,臺灣魚類資料庫
圓花鰹,"Auxis rochei (Risso, 1810)",,,25.1472,121.8521,2025-06-13T20:39:21,2025,6,,1,GBIF
圓花鰹,"Auxis rochei (Risso, 1810)",,,25.1379,121.8456,2025-06-13T20:47:51,2025,6,,1,GBIF
圓花鰹,Auxis rochei rochei,,Actinopterygii,25.16,121.76,1952-04-20,1952,4,,1,台灣水產試驗所－近海與外海標本數位典藏
圓花鰹,Auxis rochei rochei,,Actinopterygii,23.05,121.23,1993-08-19,1993,8,,1,台灣水產試驗所－近海與外海標本數位典藏
圓花鰹,Auxis rochei rochei,,Actinopterygii,23.05,121.23,2005-07-25,2005,7,,1,台灣水產試驗所－近海與外海標本數位典藏
圓花鰹,Auxis rochei rochei,,Actinopterygii,23.09,121.38,2006-11-22,2006,11,,1,台灣水產試驗所－近海與外海標本數位典藏
圓花鰹,Auxis rochei rochei,,Actinopterygii,23.05,121.24,2007-04-13,2007,4,,1,台灣水產試驗所－近海與外海標本數位典藏
圓花鰹,Auxis rochei rochei,,Actinopterygii,23.07,121.31,2009/2/26,2009,2,,1,台灣水產試驗所－近海與外海標本數位典藏
圓花鰹,Auxis rochei rochei,,Actinopterygii,23.49,121.5,2005-04-26,2005,4,,1,臺灣魚類資料庫
圓花鰹,Auxis rochei rochei,,Actinopterygii,24.58,121.86,1969-06-17,1969,6,,1,臺灣魚類資料庫
圓花鰹,Auxis rochei rochei,,Actinopterygii,23.32,121.45,1993-11-28,1993,11,,1,臺灣魚類資料庫
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,23.9609,119.5364,2022-03-17,2022,3,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.8586,120.8641,2022-03-01,2022,3,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.1647,120.0044,2022-03-01,2022,3,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.0428,119.5668,2022-05-11,2022,5,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.4112,120.0178,2022-06-01,2022,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.3372,120.1916,2022-06-01,2022,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.8586,120.8641,2022-07-01,2022,7,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.7532,120.8276,2022-07-01,2022,7,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.1138,119.6179,2022-07-27,2022,7,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.8586,120.8641,2022-08-12,2022,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.0786,120.2626,2021-02-25,2021,2,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.186,120.0324,2021-02-01,2021,2,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.1983,120.3081,2021-03-01,2021,3,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.4505,120.1656,2021-03-19,2021,3,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.0448,119.7804,2021-04-12,2021,4,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.8586,120.8641,2021-05-11,2021,5,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.527,120.1054,2021-05-01,2021,5,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.6391,120.2198,2021-05-01,2021,5,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.062,119.6747,2021-06-01,2021,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.7988,120.7388,2021-06-24,2021,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.5417,120.4906,2021-07-15,2021,7,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,25.2179,121.3606,2021-07-27,2021,7,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.7121,120.784,2021-07-10,2021,7,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.9075,120.7375,2021-08-18,2021,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.9156,120.8111,2021-08-18,2021,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.5592,120.2263,2021-08-01,2021,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.6391,120.2198,2021-08-01,2021,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.4734,120.0311,2021-08-22,2021,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.1647,120.0044,2021-08-01,2021,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.577,120.1571,2021-08-22,2021,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.1313,119.6074,2021-08-30,2021,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,23.9312,119.6506,2021-08-30,2021,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.1649,119.8646,2020-03-12,2020,3,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.169,119.9532,2020-03-19,2020,3,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.8378,120.4526,2020-05-15,2020,5,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.6777,120.7176,2020-05-16,2020,5,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.8622,120.8909,2020-05-20,2020,5,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.7532,120.8276,2020-06-11,2020,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.7121,120.784,2020-06-11,2020,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.7608,120.6683,2020-07-01,2020,7,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,22.5468,120.162,2020-07-02,2020,7,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.1121,119.9122,2020-08-01,2020,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.7656,120.5448,2020-08-05,2020,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.2341,119.7896,2020-08-13,2020,8,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,22.8375,121.1891,2019-06-06,2019,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,25.1342,121.7435,2018-05-01,2018,5,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.5721,120.1742,2018-06-29,2018,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.5384,120.1576,2018-06-29,2018,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.4526,120.0756,2018-06-29,2018,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.4311,120.1392,2018-06-29,2018,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.8698,120.5605,2018-06-30,2018,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,23.5748,119.7031,2018-06-12,2018,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,23.6144,119.7172,2018-06-12,2018,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.2454,120.448,2018-06-25,2018,6,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,23.9715,120.0739,2016-05-05,2016,5,,1,GBIF
圓花鰹,"Auxis rochei rochei (Risso, 1810)",,,24.0284,120.1324,2016-05-05,2016,5,,1,GBIF
圓花鰹,Auxis sp.,,Actinopterygii,21.9,120.76,2003-06-04,2003,6,,1,臺灣魚類資料庫
圓花鰹,Auxis sp.,,Actinopterygii,21.99,120.66,2004-04-11,2004,4,,1,臺灣魚類資料庫
圓花鰹,Auxis sp.,,Actinopterygii,21.99,120.66,2004-04-10,2004,4,,1,臺灣魚類資料庫
圓花鰹,Auxis sp.,,Actinopterygii,21.95,120.79,2004-04-10,2004,4,,1,臺灣魚類資料庫
圓花鰹,Auxis sp.,,Actinopterygii,21.95,120.79,2004-04-11,2004,4,,1,臺灣魚類資料庫
圓花鰹,"Auxis thazard (Lacepède, 1800)",,,24.4973,121.8425,2024-06-11T16:24:02,2024,6,,1,GBIF
圓花鰹,Auxis thazard thazard,,Actinopterygii,23.05,121.23,1993-10-22,1993,10,,1,台灣水產試驗所－近海與外海標本數位典藏
圓花鰹,Auxis thazard thazard,,Actinopterygii,23.05,121.23,1994-01-14,1994,1,,1,台灣水產試驗所－近海與外海標本數位典藏
圓花鰹,Auxis thazard thazard,,Actinopterygii,23.05,121.23,1978-12-15,1978,12,,1,台灣水產試驗所－近海與外海標本數位典藏
圓花鰹,Auxis thazard thazard,,Actinopterygii,23.07,121.24,2005-06-09,2005,6,,1,台灣水產試驗所－近海與外海標本數位典藏
圓花鰹,Auxis thazard thazard,,Actinopterygii,23.12,121.42,2007-05-09,2007,5,,1,台灣水產試驗所－近海與外海標本數位典藏
圓花鰹,Auxis thazard thazard,,Actinopterygii,23.94,121.61,2005-04-26,2005,4,,1,臺灣魚類資料庫
圓花鰹,Auxis thazard thazard,,Actinopterygii,23.55,119.56,2006-09-08,2006,9,,1,臺灣魚類資料庫
圓花鰹,Auxis thazard thazard,,Actinopterygii,24.58,121.86,1969-12-23,1969,12,,1,臺灣魚類資料庫
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,24.009,119.6198,2022-03-17,2022,3,,1,GBIF
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,24.1416,119.9651,2022-06-01,2022,6,,1,GBIF
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,23.6945,120.086,2022-06-28,2022,6,,1,GBIF
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,24.8586,120.8641,2022-06-19,2022,6,,1,GBIF
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,24.1982,119.7601,2022-08-01,2022,8,,1,GBIF
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,24.8586,120.8641,2022-08-12,2022,8,,1,GBIF
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,25.2179,121.3606,2021-10-01,2021,10,,1,GBIF
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,24.6807,120.7801,2021-10-02,2021,10,,1,GBIF
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,24.8974,120.6225,2020-05-15,2020,5,,1,GBIF
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,24.6478,120.5847,2020-05-15,2020,5,,1,GBIF
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,24.7884,120.8092,2020-05-15,2020,5,,1,GBIF
圓花鰹,"Auxis thazard thazard (Lacepède, 1800)",,,24.8698,120.5605,2018-06-30,2018,6,,1,GBIF
圓鰺,Decapterus kurroides,,Actinopterygii,24.42,120.49,2002/3/20 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus kurroides,,Actinopterygii,22.25,120.37,2001/9/8 00:00:00,2001,9,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus kurroides,,Actinopterygii,25.13,121.96,2000/3/27 00:00:00,2000,3,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus kurroides,,Actinopterygii,25.18,121.93,2000/3/27 00:00:00,2000,3,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus kurroides,,Actinopterygii,25.18,121.93,2000/6/8 00:00:00,2000,6,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus kurroides,,Actinopterygii,23.19,121.18,2005-05-10,2005,5,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus kurroides,,Actinopterygii,23.07,121.25,2009/4/15,2009,4,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus kurroides,無斑圓鰺,Actinopterygii,21.94,120.74,2008-04-26,2008,4,,1,國立海洋生物博物館
圓鰺,Decapterus kurroides,,Actinopterygii,24.94,121.9,2005-08-01,2005,8,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,24.42,120.49,2002-03-20,2002,3,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,22.25,120.37,2001-09-08,2001,9,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,25.13,121.96,2000-03-27,2000,3,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,25.18,121.93,2000-03-27,2000,3,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,25.18,121.93,2000-06-08,2000,6,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,24.58,121.86,1969-06-07,1969,6,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,24.58,121.86,1969-11-07,1969,11,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,22.01,120.74,1970-12-01,1970,12,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,25.16,121.76,1979-12-08,1979,12,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,22.76,121.16,1993-05-11,1993,5,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,22.01,120.74,1970-06-04,1970,6,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,24.94,121.9,1993-01-14,1993,1,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,25.08,122.02,2000-03-27,2000,3,,1,臺灣魚類資料庫
圓鰺,Decapterus kurroides,,Actinopterygii,24.94,121.9,1990-03-09,1990,3,,1,國立海洋科技博物館
圓鰺,"Decapterus kurroides Bleeker, 1855",,,24.236,120.1544,2021-06-01,2021,6,,1,GBIF
圓鰺,Decapterus macarellus,,Actinopterygii,25.16,121.76,1962-10-14,1962,10,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macarellus,,Actinopterygii,25.16,121.76,1976-08-02,1976,8,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macarellus,,Actinopterygii,23.05,121.23,2005-08-19,2005,8,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macarellus,,Actinopterygii,23.58,121.19,2006-02-06,2006,2,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macarellus,,Actinopterygii,23.12,121.42,2006-05-09,2006,5,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macarellus,,Actinopterygii,22.48,120.46,1985-07-09,1985,7,,1,國立臺灣博物館
圓鰺,Decapterus macarellus,,Actinopterygii,23.55,119.56,2006-09-08,2006,9,,1,臺灣魚類資料庫
圓鰺,Decapterus macarellus,,Actinopterygii,22.01,120.74,1970-12-01,1970,12,,1,臺灣魚類資料庫
圓鰺,Decapterus macarellus,,Actinopterygii,22.01,120.74,1981-11-14,1981,11,,1,臺灣魚類資料庫
圓鰺,Decapterus macarellus,,Actinopterygii,24.58,121.86,1981-08-23,1981,8,,1,臺灣魚類資料庫
圓鰺,Decapterus macarellus,,Actinopterygii,21.96,120.76,1993-02-17,1993,2,,1,臺灣魚類資料庫
圓鰺,Decapterus macarellus,,Actinopterygii,22.0,120.75,1990-03-15,1990,3,,1,國立海洋科技博物館
圓鰺,Decapterus macarellus,,Actinopterygii,22.0,120.75,1991-08-04,1991,8,,1,國立海洋科技博物館
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,25.4832,122.1004,2025-04-08,2025,4,,1,GBIF
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,25.0533,121.0699,2024-04-16,2024,4,,1,GBIF
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,24.186,120.0324,2022-03-01,2022,3,,1,GBIF
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,24.3596,120.507,2022-03-01,2022,3,,1,GBIF
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,24.0471,119.8217,2021-06-01,2021,6,,1,GBIF
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,24.111,119.9659,2021-06-01,2021,6,,1,GBIF
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,25.4863,122.1039,2021-09-21,2021,9,,1,GBIF
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,24.186,120.0324,2020-03-19,2020,3,,1,GBIF
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,23.5809,119.9976,2020-04-15,2020,4,,1,GBIF
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,24.7027,120.7101,2020-07-01,2020,7,,1,GBIF
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,24.1014,120.3058,2020-11-20,2020,11,,1,GBIF
圓鰺,"Decapterus macarellus (Cuvier, 1833)",,,22.8369,121.1894,2019-01-19,2019,1,,1,GBIF
圓鰺,Decapterus macrosoma,,Actinopterygii,24.83,120.39,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus macrosoma,,Actinopterygii,25.16,121.76,1951-10-11,1951,10,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macrosoma,,Actinopterygii,25.16,121.76,1956-07-02,1956,7,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macrosoma,,Actinopterygii,25.16,121.76,1956-12-08,1956,12,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macrosoma,,Actinopterygii,25.16,121.76,1953-08-16,1953,8,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macrosoma,,Actinopterygii,23.05,121.23,1993-11-27,1993,11,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macrosoma,,Actinopterygii,23.3,121.31,2005-04-18,2005,4,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macrosoma,,Actinopterygii,23.05,121.24,2005-10-14,2005,10,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus macrosoma,,Actinopterygii,23.03,120.2,1984-05-12,1984,5,,1,國立臺灣博物館
圓鰺,Decapterus macrosoma,長身圓鰺,Actinopterygii,23.57,119.56,2010-09-01,2010,9,,1,國立海洋生物博物館
圓鰺,Decapterus macrosoma,,Actinopterygii,22.0,120.7,2002-06-04,2002,6,,1,臺灣魚類資料庫
圓鰺,Decapterus macrosoma,,Actinopterygii,23.55,119.56,2006-09-08,2006,9,,1,臺灣魚類資料庫
圓鰺,Decapterus macrosoma,,Actinopterygii,24.54,120.63,2006-09-20,2006,9,,1,臺灣魚類資料庫
圓鰺,Decapterus macrosoma,,Actinopterygii,24.82,120.41,2002-09-02,2002,9,,1,臺灣魚類資料庫
圓鰺,Decapterus macrosoma,,Actinopterygii,25.04,121.92,2006-03-22,2006,3,,1,臺灣魚類資料庫
圓鰺,Decapterus macrosoma,,Actinopterygii,24.83,120.39,2002-09-02,2002,9,,1,臺灣魚類資料庫
圓鰺,Decapterus macrosoma,,Actinopterygii,24.58,121.86,1969-09-05,1969,9,,1,臺灣魚類資料庫
圓鰺,Decapterus macrosoma,,Actinopterygii,24.58,121.86,1981-07-25,1981,7,,1,臺灣魚類資料庫
圓鰺,Decapterus macrosoma,,Actinopterygii,22.47,120.43,1993-02-18,1993,2,,1,臺灣魚類資料庫
圓鰺,Decapterus macrosoma,,Actinopterygii,23.1,121.37,1993-12-13,1993,12,,1,臺灣魚類資料庫
圓鰺,Decapterus macrosoma,,Actinopterygii,25.2,121.67,1996-09-17,1996,9,,1,臺灣魚類資料庫
圓鰺,"Decapterus macrosoma Bleeker, 1851",,,24.4009,120.1683,2022-06-01,2022,6,,1,GBIF
圓鰺,"Decapterus macrosoma Bleeker, 1851",,,24.8586,120.8641,2022-09-01,2022,9,,1,GBIF
圓鰺,"Decapterus macrosoma Bleeker, 1851",,,24.5632,120.1286,2022-11-01,2022,11,,1,GBIF
圓鰺,"Decapterus macrosoma Bleeker, 1851",,,23.9633,119.8121,2021-04-12,2021,4,,1,GBIF
圓鰺,"Decapterus macrosoma Bleeker, 1851",,,25.2179,121.3606,2021-07-27,2021,7,,1,GBIF
圓鰺,"Decapterus macrosoma Bleeker, 1851",,,23.5809,119.9976,2020-04-15,2020,4,,1,GBIF
圓鰺,Decapterus maruadsi,,Actinopterygii,24.14,120.35,2002/3/19 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,24.14,120.35,2002/12/18 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,24.14,120.34,2002/12/18 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,24.18,120.33,2002/3/19 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,24.82,120.44,2002/6/5 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,24.83,120.39,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,24.76,120.35,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,23.38,119.77,2003/3/25 00:00:00,2003,3,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,23.33,119.72,2003/3/25 00:00:00,2003,3,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,23.38,119.77,2003/7/21 00:00:00,2003,7,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,23.42,119.59,2003/11/20 00:00:00,2003,11,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,23.38,119.77,2003/11/20 00:00:00,2003,11,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,25.41,121.58,2000/10/23 00:00:00,2000,10,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,25.18,121.93,2000/11/15 00:00:00,2000,11,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,25.13,121.96,2000/11/15 00:00:00,2000,11,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,24.88,121.89,2000/12/27 00:00:00,2000,12,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,24.91,121.87,2000/12/27 00:00:00,2000,12,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,25.41,121.58,2001/2/26 00:00:00,2001,2,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus maruadsi,,Actinopterygii,24.94,121.9,1997-12-26,1997,12,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus maruadsi,,Actinopterygii,25.16,121.76,1978-07-01,1978,7,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus maruadsi,,Actinopterygii,23.05,121.23,1978-09-21,1978,9,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus maruadsi,,Actinopterygii,23.05,121.23,1978-02-27,1978,2,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus maruadsi,,Actinopterygii,23.15,120.12,1984-05-12,1984,5,,1,國立臺灣博物館
圓鰺,Decapterus maruadsi,藍圓鰺,Actinopterygii,21.94,120.73,2009-03-13,2009,3,,1,國立海洋生物博物館
圓鰺,Decapterus maruadsi,,Actinopterygii,24.14,120.36,2002-09-27,2002,9,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,22.0,120.7,2002-06-04,2002,6,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.21,120.38,2002-12-18,2002,12,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,23.94,121.61,2005-04-26,2005,4,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.75,120.36,2002-09-02,2002,9,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.14,120.35,2002-03-19,2002,3,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.14,120.35,2002-12-18,2002,12,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.14,120.34,2002-12-18,2002,12,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.18,120.33,2002-03-19,2002,3,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.82,120.44,2002-06-05,2002,6,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.83,120.39,2002-09-02,2002,9,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.76,120.35,2002-09-02,2002,9,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,23.38,119.77,2003-03-25,2003,3,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,23.33,119.72,2003-03-25,2003,3,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,23.38,119.77,2003-07-21,2003,7,,1,臺灣魚類資料庫
